exporter,importer,pair_id,year,trade,dist,cntg,lang,clny,log_trade,log_dist,y,log_y,e,log_e,total_e,remoteness_exp,log_remoteness_exp,total_y,remoteness_imp,log_remoteness_imp,exp_year,imp_year
MMR,QAT,2003,1990,1.94302899771929,4679.96332762852,0,0,0,0.664248094483264,8.45104555290418,1891.4622582846712,7.545105490548437,2514.8047272222916,7.829950436267873,12246859.677430546,1168753397.6083272,20.879203545607503,12246859.677430546,987743331.877874,20.71093343641332,MMR1990,QAT1990
NER,MYS,1910,2006,0.360274009108543,10883.8638382736,0,0,0,-1.0208904006367823,9.295036589559686,356.70959748964907,5.87692199833775,267756.9692584894,12.497835016947866,26248052.9686006,486670103.15773726,20.003097045256638,26248052.9686006,1908084314.867416,21.36936559917823,NER2006,MYS2006
BEL,MMR,446,2002,6.29499800163508,8591.58293816948,0,0,0,1.8397553500435326,9.058538274854664,308984.4402566853,12.64104619945566,18668.878489776092,9.834613164553447,16796347.543891504,773416117.11309,20.466327776218357,16796347.543891504,1696897925.5266643,21.252067671434595,BEL2002,MMR2002
MLT,NPL,1900,1986,0,6578.58791767273,0,0,0,-Inf,8.791575399111624,1069.099009802365,6.97457152582163,964.4288538812239,6.871536064856988,8435941.468852492,767769980.6447085,20.459000741882686,8435941.46885249,1153405421.2830656,20.865984639397297,MLT1986,NPL1986
EGY,PHL,1267,1998,0.647306506693363,9337.92009288406,0,0,0,-0.4349353614290344,9.14183881829616,27597.912507372952,10.225495415054027,66973.54776948715,11.112053011004708,15387631.310950087,660482463.2568917,20.30848113086546,15387631.310950087,2082369516.0566177,21.45677227268645,EGY1998,PHL1998
PRT,TUN,2254,1986,6.76160702449131,1772.63762683792,0,0,0,1.9112605873191055,7.480223900998744,20494.391665722167,9.927906550415562,8388.936519295416,9.034669035681583,8435941.468852492,888634409.9967756,20.605196471547952,8435941.46885249,887227809.9690053,20.603612339281263,PRT1986,TUN1986
TUN,BOL,758,1994,0,9959.45120857849,0,0,0,-Inf,9.206277249520296,13461.059691401639,9.507556329030045,3015.389791836439,8.011484384995995,14265756.416838426,831760550.1001432,20.539055157002608,14265756.416838426,2451367090.305251,21.619911701924103,TUN1994,BOL1994
MAR,TUN,2050,1998,43.7344532141686,1589.36041638594,0,1,0,3.778136194545319,7.371086960443176,19461.852265443915,9.876211534429473,18775.41234786566,9.840303438993859,15387631.310950087,764803079.3363571,20.455128946022278,15387631.310950087,911781456.1146964,20.630910887869216,MAR1998,TUN1998
AUS,HKG,104,1990,720.535073026657,7129.31440077744,0,1,0,6.579994092987154,8.871970351811253,128876.86963476626,11.766612728564303,99151.23364331327,11.504401576062302,12246859.677430546,1781560149.4037738,21.30075530578781,12246859.677430546,1652663728.3887527,21.2256542039886,AUS1990,HKG1990
MMR,GBR,1211,2006,39.3385463702679,8918.27532577286,0,0,1,3.672204861852909,9.0958578577511,31768.55822218461,10.366232344495806,1025627.1834185439,13.84081486969057,26248052.9686006,1041931285.5858814,20.764341833367897,26248052.9686006,1125301887.3820698,20.84131718094451,MMR2006,GBR2006
MWI,DNK,1041,1998,3.7463555326453,8105.95609754524,0,0,0,1.3207835094609186,9.000354391129328,608.8824223355421,6.411625182297599,78867.54119046012,11.27552503043327,15387631.310950087,678799996.3927299,20.33583708601016,15387631.310950087,1176148319.7473075,20.88551080070421,MWI1998,DNK1998
IND,HKG,902,1986,262.739098181963,3840.21539485035,0,1,0,5.5711615176763445,8.253283736417597,97997.9394008206,11.49270173090941,43815.25323985892,10.68773728322582,8435941.468852492,946724366.8934166,20.668518549537733,8435941.46885249,1492392172.0711887,21.12364615410266,IND1986,HKG1986
MEX,KOR,1564,2002,183.242377958683,11711.4249013565,0,0,0,5.210809746224683,9.368320131627698,268413.49707143626,12.50028396996671,467191.52484079084,13.054494570007966,16796347.543891504,1518612827.7580783,21.141063141802476,16796347.543891504,2060754058.2033262,21.446337800440315,MEX2002,KOR2002
KOR,MMR,1610,2006,107.116456429005,3700.86485525036,0,0,0,4.673916620449313,8.216321815980548,1055449.8601617676,13.869477641742634,34149.34139631135,10.438498579199829,26248052.9686006,1266749048.6541393,20.959719651306898,26248052.9686006,1723358912.974848,21.267541079807348,KOR2006,MMR2006
ISR,FIN,878,1990,18.4787711737752,3328.09095370865,0,0,0,2.916622569077068,8.110154131407985,38969.79319115985,10.57054209144569,72170.8802298631,11.186791922609137,12246859.677430546,758640053.8200827,20.44703798548259,12246859.677430546,1192486260.2985911,20.899306258898207,ISR1990,FIN1990
PHL,MLT,1935,1998,1.11894398504496,10646.8074605865,0,1,0,0.1123853700294429,9.273015357238862,67774.53141218476,11.123941760468893,4331.437001827966,8.373654637031414,15387631.310950087,1400854214.551558,21.060348040750924,15387631.310950087,902084428.358969,20.620218674931458,PHL1998,MLT1998
HKG,NLD,1400,1998,1467.4934548538,9281.93114472046,0,0,0,7.291311091626752,9.135824901622396,50058.08402157116,10.820939290613103,233571.0855297267,12.361241744577029,15387631.310950087,1285618866.1744344,20.974506047275572,15387631.310950087,1138006949.6890986,20.852544279564327,HKG1998,NLD1998
FRA,ECU,562,1986,22.0864951906204,9561.1017954422,0,0,0,3.094966344392355,9.165458249973879,422485.2085855012,12.95390971590144,4405.471078610526,8.39060247444822,8435941.468852492,871531310.830273,20.58576234979506,8435941.46885249,1773908248.651016,21.296450999457385,FRA1986,ECU1986
IRN,MAC,1332,1998,0,6130.1611328125,0,0,0,-Inf,8.720976314524837,56739.81037122276,10.946231366292096,1992.7820064717032,7.597286934637688,15387631.310950087,767578306.653576,20.45875106043423,15387631.310950087,1928149563.8864186,21.379826604755895,IRN1998,MAC1998
URY,HKG,1706,1986,13.6191915826797,18413.1096582275,0,0,0,2.6114799437967613,9.820818171328089,3942.9961551470756,8.279696158768624,43815.25323985892,10.68773728322582,8435941.468852492,1433146174.4192023,21.083137986465427,8435941.46885249,1492392172.0711887,21.12364615410266,URY1986,HKG1986
CRI,IDN,555,1990,0,18476.4039212936,0,0,0,-Inf,9.824249733256407,3383.769304532425,8.126745545982773,51251.396649220675,10.844498148321446,12246859.677430546,1512516287.260741,21.137040516248145,12246859.677430546,1703371534.15272,21.25587537933796,CRI1990,IDN1990
DEU,TUN,1318,1990,612.02264994812,1728.64465333424,0,0,0,6.4167692915466334,7.45509294306533,1119105.3710648085,13.92804014824488,13830.306559453042,9.534617590678721,12246859.677430546,868967675.4069626,20.58281648507748,12246859.677430546,971635200.4993628,20.694490983850763,DEU1990,TUN1990
CMR,GRC,437,1990,0.466554492413998,3816.34135562105,0,0,0,-0.7623804543397883,8.247047482346527,3140.121858310101,8.052016886528286,39912.5679797954,10.594446540242267,12246859.677430546,720278668.7466452,20.39514873501964,12246859.677430546,967819738.2760613,20.690556407110414,CMR1990,GRC1990
BGR,PAN,478,1986,0.0263410007953644,10552.5314713638,0,0,0,-3.6366285881206037,9.264121060013144,51157.797009774964,10.842670193971559,9165.354538567286,9.123185843493662,8435941.468852492,806004338.6110852,20.50759968334858,8435941.46885249,1743062916.6252115,21.278909699577063,BGR1986,PAN1986
NLD,COL,945,2002,71.7357958226204,8815.06562938156,0,0,0,4.272989867412569,9.084217539997853,313036.54279807786,12.654075212861125,36666.941102883124,10.509630840702519,16796347.543891504,781779557.1941978,20.47708336259829,16796347.543891504,1874240870.5759869,21.351469545361052,NLD2002,COL2002
USA,AUT,533,2006,3316.66444723511,8124.25543296432,0,0,0,8.106714872308961,9.002609363979051,5019963.564348898,15.428933233543743,174533.5954199685,12.06987252599094,26248052.9686006,1254472371.6831658,20.949980900158895,26248052.9686006,1036963246.4416578,20.759562323368662,USA2006,AUT2006
MAC,TZA,2057,1990,0,9034.9267578125,0,0,0,-Inf,9.108853096497898,2136.466127312813,7.66690840066999,1481.1110258696795,7.300547778284179,12246859.677430546,1345621448.327786,21.02012178665743,12246859.677430546,938148005.1604699,20.659418282540837,MAC1990,TZA1990
SEN,ROM,2230,1998,0.007,5245.13547660637,0,0,0,-4.961845129926823,8.565056350164381,4793.4057403129555,8.474996448260491,31673.204955856403,10.363226332892301,15387631.310950087,805298534.5510414,20.5067236170088,15387631.310950087,1029831315.6033584,20.752660854517103,SEN1998,ROM1998
GRC,BEL,213,1994,108.360059762955,2050.84256495743,0,0,0,4.685459568739029,7.6260059949883985,29847.398631901608,10.303852967013142,542698.6249921217,13.204309426405613,14265756.416838426,851522643.9798816,20.56253665076085,14265756.416838426,1423136597.7341468,21.07612914423288,GRC1994,BEL1994
DEU,ISL,700,2006,758.635687583923,2316.60177356243,0,0,0,6.631521672155545,7.747856638086501,2007800.2130255208,14.512550259338532,12162.553127050156,9.406117094587508,26248052.9686006,701940706.3490958,20.369359494532635,26248052.9686006,1360760523.1362226,21.031309588584136,DEU2006,ISL2006
MMR,MAC,1680,2006,0.102032,1922.34423828125,0,0,0,-2.2824687894092213,7.5613006776975995,31768.55822218461,10.366232344495806,5421.23740868592,8.598079372561852,26248052.9686006,1041931285.5858814,20.764341833367897,26248052.9686006,1999831581.3631294,21.416328804642117,MMR2006,MAC2006
KWT,CAN,521,1998,1.66650046196795,10349.9583782669,0,0,0,0.5107258959741098,9.24473777726194,19561.897736354404,9.881338960168561,342664.1283665476,12.744506028811083,15387631.310950087,723197196.0287277,20.39919248986206,15387631.310950087,1973751389.6374123,21.403201827593364,KWT1998,CAN1998
AUS,ESP,74,1994,38.3193636654019,17072.9209929848,0,0,0,3.6459553471558546,9.745248919660503,123514.13780373412,11.724110904641872,270217.68982138083,12.506983171726354,14265756.416838426,2230576023.6493707,21.525525695632265,14265756.416838426,1309481858.4873998,20.992897368045476,AUS1994,ESP1994
ECU,IDN,677,1994,0.728603998243809,18830.7118107056,0,0,0,-0.316624906852309,9.843244422886038,7901.705174617305,8.9748338600522235,87137.39584956394,11.375241414551523,14265756.416838426,1842629747.8328798,21.3344595989964,14265756.416838426,2359085550.0107927,21.581539902085634,ECU1994,IDN1994
MUS,BRA,572,1998,0.971212993073463,10563.102754731,0,0,0,-0.029209480395858464,9.265122335573917,2550.6867866980456,7.844117930007046,355098.17707959557,12.780149585377016,15387631.310950087,859004692.1915481,20.57128494232191,15387631.310950087,1643203296.5792828,21.219913403331347,MUS1998,BRA1998
HUN,MWI,1349,2002,0.445757486283779,7036.46387943001,0,0,0,-0.8079802275761517,8.85886103310859,61303.97981701473,11.023600043422316,1249.0773946144968,7.130160473469618,16796347.543891504,730239863.3187976,20.408883618024927,16796347.543891504,992792934.5820597,20.716032675171473,HUN2002,MWI2002
PRT,TUN,2254,1990,4.86179296600819,1772.63762683792,0,0,0,1.5814072929239806,7.480223900998744,50030.267495042724,10.820383451160795,13830.306559453042,9.534617590678721,12246859.677430546,858383905.3506756,20.570561999513508,12246859.677430546,971635200.4993628,20.694490983850763,PRT1990,TUN1990
PAN,IND,1550,1994,0,15760.6583213646,0,0,0,-Inf,9.665272134199649,6072.177373130204,8.711472530297398,167587.25111699288,12.02925939681581,14265756.416838426,1804438760.6199756,21.31351544443604,14265756.416838426,1634476425.2878067,21.214588360829545,PAN1994,IND1994
MEX,AUS,220,1990,51.037614325881,13430.1128059402,0,0,0,3.9325628966800408,9.505254689030794,85123.9557221339,11.351863775795174,143264.11254164574,11.872445146594645,12246859.677430546,1629158262.4651392,21.211329314987307,12246859.677430546,2198744187.050291,21.511152210260548,MEX1990,AUS1990
PAN,FRA,1357,1990,11.6951119412045,8779.01606991902,0,0,0,2.4591709717051264,9.080119615419923,3555.6941267749658,8.176305576841669,697117.5694714404,13.454709354816961,12246859.677430546,1475856039.02679,21.112504023833196,12246859.677430546,1084624518.7593408,20.804499698384703,PAN1990,FRA1990
THA,SEN,2265,2002,143.578948924857,12464.9661451294,0,0,0,4.966885050637192,9.430677279959538,158381.77890965296,11.97276371960973,3361.233617900901,8.12006333375964,16796347.543891504,1163565012.8259282,20.874754416090923,16796347.543891504,937548309.7597873,20.658778844891632,THA2002,SEN2002
CHL,GBR,359,1998,741.595917057223,11689.1987902016,0,0,0,6.608804508650221,9.366420514067796,46551.17275924997,10.748307475927065,741470.9730514335,13.516391293538236,15387631.310950087,1525890675.6575482,21.1458441261267,15387631.310950087,1169421430.9435885,20.879774959981894,CHL1998,GBR1998
JOR,AUT,225,2006,1.02554249158502,2494.89705362787,0,0,0,0.025221732664598626,7.8220027462633634,26805.46944573087,10.196361229472611,174533.5954199685,12.06987252599094,26248052.9686006,609385434.5673261,20.227961522962318,26248052.9686006,1036963246.4416578,20.759562323368662,JOR2006,AUT2006
IRN,QAT,1683,1994,8.11578493642807,1097.62610717764,0,1,0,2.093810922897349,7.0009050423826595,29425.25477491149,10.28960859054168,3359.530698101857,8.119556570018071,14265756.416838426,964153905.5453243,20.686761492886944,14265756.416838426,1256817772.3934433,20.951848785793484,IRN1994,QAT1994
KEN,NPL,1746,1986,0.00507499980926514,6033.64432235069,0,0,0,-5.28342879163751,8.7051064723984,5393.7863262152505,8.593002889680948,964.4288538812239,6.871536064856988,8435941.468852492,735120049.6480759,20.415544376694278,8435941.46885249,1153405421.2830656,20.865984639397297,KEN1986,NPL1986
IRL,CHN,495,1986,6.3640530333519,8762.87657012177,0,0,0,1.850665443777069,9.078279505611652,20955.31310136746,9.950147501854202,259826.16065853674,12.467768073524628,8435941.468852492,949797452.7594757,20.67175931220528,8435941.46885249,1492165814.3019295,21.123494468143985,IRL1986,CHN1986
MWI,COL,875,1994,0,12250.8183687893,0,0,0,-Inf,9.413348019356931,403.231787741352,5.999511552293782,35234.50712468896,10.469781197432521,14265756.416838426,889220524.8876507,20.60585582220768,14265756.416838426,2508397707.3176785,21.64291002263084,MWI1994,COL1994
DNK,TUR,1379,2002,217.774162160873,2366.1637707737,0,0,0,5.383458572428002,7.7690252605594585,85816.60209758037,11.359967764398597,114071.78103787289,11.644583187452021,16796347.543891504,804486691.9064934,20.50571498219214,16796347.543891504,960688710.5812684,20.683160992068355,DNK2002,TUR2002
BOL,NLD,579,1998,1.02169798499346,10309.4596424484,0,0,0,0.021465934403704243,9.240817164623767,3532.9874214286965,8.169899087043918,233571.0855297267,12.361241744577029,15387631.310950087,1440973853.7970603,21.088585009314144,15387631.310950087,1138006949.6890986,20.852544279564327,BOL1998,NLD1998
IND,CHN,476,1994,144.118654663265,4204.04747347565,1,0,0,4.970636950999138,8.343803024386853,168628.8858800609,12.035455637751939,578439.6625292553,13.26808952031326,14265756.416838426,1183863433.5606525,20.892049023479203,14265756.416838426,2325851037.253536,21.56735184653874,IND1994,CHN1994
DNK,AUS,59,1994,211.561324579239,15725.4620050957,0,0,0,5.3545149071880065,9.663036461429304,61049.48963070671,11.019440119646523,142061.07233178892,11.864012330966146,14265756.416838426,1041328805.0893062,20.763763431740497,14265756.416838426,3124554474.9562125,21.862557541956978,DNK1994,AUS1994
SGP,NOR,2155,1986,23.7216626133621,10124.0206487793,0,0,0,3.1663886649851647,9.222666161249986,24833.424694953268,10.119945794684181,43733.020664514384,10.685858717359,8435941.468852492,1240708537.7684083,20.938948454801857,8435941.46885249,1098812872.709732,20.81749622736043,SGP1986,NOR1986
TZA,BGR,613,1990,0,5574.97048190193,0,0,0,-Inf,8.62604230158819,769.8248531498319,6.64616302553222,24539.599424511252,10.108043394762126,12246859.677430546,787213234.0515562,20.48400971511024,12246859.677430546,1004807756.6024151,20.728062073196995,TZA1990,BGR1990
BGR,GRC,175,2006,867.638328042984,526.368003330588,1,0,0,6.765774955066594,6.266000594217237,24684.405405443773,10.113926963120857,122246.47770059248,11.713794594656944,26248052.9686006,640813036.147736,20.278248297062895,26248052.9686006,931396014.3951536,20.652195109348526,BGR2006,GRC2006
GRC,SGP,1554,2006,93.7591207067967,9085.72771043015,0,0,0,4.540728947657559,9.114460077834876,90177.22292763334,11.409532156730817,306892.0871867843,12.634251457241175,26248052.9686006,607024685.6170166,20.22408001642916,26248052.9686006,1914757215.8233712,21.372856671292833,GRC2006,SGP2006
USA,DEU,1383,1998,28592.5416530762,7595.4517702385,0,0,0,10.2609011814376,8.935304895846569,4051340.7401459105,15.214558431248378,1114154.41945026,13.923606306963675,15387631.310950087,1521116835.662416,21.14271066230462,15387631.310950087,1113977898.6514485,20.831203138624037,USA1998,DEU1998
IDN,BRA,322,1990,5.94613286685944,16024.3655257477,0,0,0,1.782741069913102,9.681865688228001,46605.00740788362,10.74946326944565,318041.31157044746,12.669936563923555,12246859.677430546,1391114750.7493477,21.053371241632085,12246859.677430546,1579384687.0389798,21.180301169551463,IDN1990,BRA1990
TUR,ISL,1844,2002,5.08152713452464,4385.53053119545,0,0,0,1.6256118334465535,8.386065885217722,106954.05820818794,11.580154658701256,5069.946125738373,8.531085470441665,16796347.543891504,693445815.6831942,20.357183662991442,16796347.543891504,1343220457.7704983,21.018335894232898,TUR2002,ISL2002
CAN,MMR,610,1998,0.105725999832153,12644.112051643,0,0,0,-2.2469044387550543,9.444946935336972,347924.74276238703,12.759741478939896,11037.437960867932,9.309048224137001,15387631.310950087,1426503340.6152923,21.07849207044144,15387631.310950087,1643560022.110588,21.220130471308636,CAN1998,MMR1998
KEN,SGP,1886,1998,2.38222823280735,7437.04306972752,0,1,0,0.8680362819632991,8.914228611963594,10982.455834110888,9.304054354363213,150194.15940652712,11.91968413211355,15387631.310950087,639648495.8490705,20.276429358202737,15387631.310950087,1847872464.1824627,21.337300794896127,KEN1998,SGP1998
MAR,DNK,939,1998,1.99100450909138,2846.83546390009,0,0,0,0.6886392898165012,7.953963292808563,19461.852265443915,9.876211534429473,78867.54119046012,11.27552503043327,15387631.310950087,764803079.3363571,20.455128946022278,15387631.310950087,1176148319.7473075,20.88551080070421,MAR1998,DNK1998
BEL,MLT,435,1998,40.4132260394096,1854.41612102823,0,0,0,3.6991571086039863,7.525325165940835,287273.26024759514,12.568189168055264,4331.437001827966,8.373654637031414,15387631.310950087,834426211.5261142,20.542254874779342,15387631.310950087,902084428.358969,20.620218674931458,BEL1998,MLT1998
COL,GBR,447,2002,71.8845363287926,8387.6918770916,0,0,0,4.275061169673502,9.034520657571667,31869.710309349754,10.3694113176101,701820.8465532153,13.46143344609763,16796347.543891504,1311194703.842045,20.99420454621707,16796347.543891504,1106972732.6639335,20.824894858629648,COL2002,GBR2002
MYS,NGA,1928,1998,25.4955581180453,10877.3547629517,0,0,0,3.238504245542084,9.294438362444257,117882.91940819184,11.677447202478044,48209.658875322646,10.783314671567181,15387631.310950087,1237358685.301529,20.93624485219079,15387631.310950087,773822936.750142,20.466853641494847,MYS1998,NGA1998
TUN,JPN,1927,1994,4.18754956889153,10374.2377613457,0,0,0,1.432115734428355,9.247080873613978,13461.059691401639,9.507556329030045,2709639.5808460526,14.812326188013365,14265756.416838426,831760550.1001432,20.539055157002608,14265756.416838426,2661300136.0260572,21.70208061327156,TUN1994,JPN1994
MYS,ISL,1515,1986,0.526646502554417,11256.9483513397,0,0,0,-0.6412257286512545,9.328740848207092,17368.80298319136,9.762430943975769,2762.7782839810675,7.923992077035189,8435941.468852492,1235245363.9200046,20.934535462531912,8435941.46885249,1225825665.0989504,20.926880466224482,MYS1986,ISL1986
ARG,EGY,38,2006,189.991462915942,11928.1206725937,0,0,0,5.246979139129655,9.386653973143375,59561.41971842669,10.994763323290663,41117.34403340283,10.624185307415619,26248052.9686006,1131627480.5806038,20.846922681809264,26248052.9686006,896454305.0162047,20.6139578792879,ARG2006,EGY2006
ISR,FRA,910,1998,634.519123241425,3169.53003995285,0,0,0,6.4528674257726495,8.061338603500051,70406.9774516656,11.162047648764252,785313.2312363299,13.573837937860187,15387631.310950087,679626611.2153275,20.337054104169248,15387631.310950087,1073747731.8832536,20.794420918928264,ISR1998,FRA1998
MYS,IRL,1458,1990,38.5590172186494,11057.512271035,0,0,0,3.652189982349323,9.31086531948955,36424.60446271274,10.502999772053526,33729.45268129429,10.426126701457822,12246859.677430546,1311766390.393749,20.994640455512112,12246859.677430546,1180627275.2997098,20.88931172341752,MYS1990,IRL1990
CRI,CYP,316,2006,0.0347204994410276,11776.5653067459,0,0,0,-3.360425004471225,9.373866844805068,17029.69468853852,9.742713845635695,17917.53919356141,9.793535355311553,26248052.9686006,1247703430.0395699,20.94457044246745,26248052.9686006,953576716.5524713,20.67573043761032,CRI2006,CYP2006
PAN,PHL,2108,1998,0.884922435334106,16559.1297939446,0,0,0,-0.12225528150541592,9.714692877883678,4706.343191914893,8.456666493087056,66973.54776948715,11.112053011004708,15387631.310950087,1509255228.4166539,21.134882139883047,15387631.310950087,2082369516.0566177,21.45677227268645,PAN1998,PHL1998
CRI,ECU,374,1990,2.54725802114606,1389.07813584652,0,1,0,0.9350174948106935,7.236395594481415,3383.769304532425,8.126745545982773,5082.761304586785,8.533609956790222,12246859.677430546,1512516287.260741,21.137040516248145,12246859.677430546,1933721998.5945604,21.382712479381905,CRI1990,ECU1990
FRA,BRA,256,2002,2083.88486380863,8681.17978131485,0,0,0,7.6419891536544515,9.068912717924496,864772.4620484178,13.670221701655379,259838.44780307414,12.467815362273331,16796347.543891504,744130985.0922537,20.427727632532985,16796347.543891504,1541044728.3227532,21.155726418380844,FRA2002,BRA2002
BGR,GBR,165,1986,35.9006184659004,2237.41488720531,0,0,0,3.580754522808249,7.71307641018765,51157.797009774964,10.842670193971559,369191.51193573687,12.819070790923302,8435941.468852492,806004338.6110852,20.50759968334858,8435941.46885249,1058256538.1183264,20.779888615582298,BGR1986,GBR1986
FIN,MLT,1123,1998,2.49819550050832,2909.85203425331,0,0,0,0.9155686714545906,7.975857511537137,85705.35661981914,11.358670606947834,4331.437001827966,8.373654637031414,15387631.310950087,908679631.8164074,20.627503149774117,15387631.310950087,902084428.358969,20.620218674931458,FIN1998,MLT1998
SWE,USA,2315,1994,4716.51945956421,7440.51055982323,0,0,0,8.458826403929846,8.914694749104799,102978.88898855771,11.5422792849282,3438596.7157094716,15.050574014643095,14265756.416838426,1073960024.1025975,20.794618610834384,14265756.416838426,2644692048.333953,21.695820467627367,SWE1994,USA1994
IRL,KEN,1214,1990,7.54742494869232,7302.63661362648,0,1,0,2.0212064386861925,8.895990741875538,37005.14094930428,10.51881212655025,9404.747672078216,9.1489699122501,12246859.677430546,924912643.4766667,20.645209851532325,12246859.677430546,919549816.9967908,20.63939477889537,IRL1990,KEN1990
BOL,MEX,480,1998,6.19115534746647,5868.49716460486,0,1,0,1.823121716689813,8.677353860385058,3532.9874214286965,8.169899087043918,193411.23439359074,12.172573949215947,15387631.310950087,1440973853.7970603,21.088585009314144,15387631.310950087,2338381766.400358,21.57272497426271,BOL1998,MEX1998
ECU,NPL,1192,1986,0,16672.8798945717,0,0,0,-Inf,9.721538719946178,3636.3538286663843,8.19873676317732,964.4288538812239,6.871536064856988,8435941.468852492,1562776968.2485156,21.16973018354524,8435941.46885249,1153405421.2830656,20.865984639397297,ECU1986,NPL1986
ISL,TZA,1860,1986,0,9180.88259462585,0,0,0,-Inf,9.124878622198505,2184.4649691582936,7.689126212171491,1348.1459758386989,7.206485576290767,8435941.468852492,1070263303.3253009,20.791170533022147,8435941.46885249,833059567.0067436,20.540615706586166,ISL1986,TZA1986
MMR,NOR,1903,1990,0.340375004053116,8086.40106808319,0,0,0,-1.0777073160804176,8.99793904927776,1891.4622582846712,7.545105490548437,56931.14879161367,10.949597900761622,12246859.677430546,1168753397.6083272,20.879203545607503,12246859.677430546,1198153169.062983,20.904047182442824,MMR1990,NOR1990
PHL,PAN,2108,2002,15.5024381179555,16559.1299412804,0,0,0,2.740997309487791,9.714692886781235,74766.56657750711,11.222126093152363,12601.082273967897,9.441537984010182,16796347.543891504,1378646773.1411407,21.04436825584053,16796347.543891504,1946578454.476146,21.389339029610273,PHL2002,PAN2002
JPN,AUT,233,1990,1904.45025255203,9110.65939827576,0,0,0,7.5519486645756775,9.117200369443102,2245702.9901758707,14.624529166077467,98710.6750103151,11.499948375705998,12246859.677430546,1492694076.8754683,21.12384842953468,12246859.677430546,1059321200.9005523,20.78089416343286,JPN1990,AUT1990
TUN,PAN,2223,1998,0.141236999419212,9475.01431338959,0,0,0,-1.9573159527014858,9.156413540597464,15745.509701921039,9.664310505314807,12029.417047253095,9.395110349544636,15387631.310950087,697033296.9687251,20.362343739418375,15387631.310950087,2068667763.0816996,21.450170644314838,TUN1998,PAN1998
IND,MLT,1344,2002,20.4537889538705,6202.85803301354,0,1,0,3.018168144244665,8.732765437884439,274669.00564625475,12.523322035889624,5038.945611583104,8.524952135128222,16796347.543891504,922484830.4312155,20.64258148976675,16796347.543891504,855999520.1854464,20.567780373574838,IND2002,MLT2002
SGP,ISR,1790,1994,120.911959448814,7963.22736870117,0,1,0,4.795062672900628,8.982589644995757,97268.73451721384,11.48523288577797,63709.16231552518,11.062083666625492,14265756.416838426,1607059686.4117136,21.197672064525257,14265756.416838426,1150703540.6092052,20.86363936670666,SGP1994,ISR1994
